source,target,sign
Metab__HMDB0014684_c,CHEK2,1
Metab__62156_c,OPRD1,1
Metab__HMDB0001859_c,UGT1A1,-1
Metab__5330286_c,CDK6,-1
Metab__HMDB0014891_c,CASP3,1
Metab__HMDB0014856_c,CYP2C9,-1
Metab__450_c,CYP2E1,1
Metab__444499_c,IL1R2,-1
Metab__1281_c,F2,-1
Metab__HMDB0000220_c,FDFT1,1
Metab__HMDB0001377_c,MMP9,1
Metab__HMDB0031766_c,ACHE,1
Metab__HMDB0030746_c,MTTP,-1
Metab__4578_c,CYP1A1,-1
Metab__HMDB0000220_c,CYP4A11,1
Metab__HMDB0011727_c,PLG,-1
Metab__HMDB0029864_c,CASP3,1
Metab__HMDB0001248_c,DPYD,-1
Metab__HMDB0014413_c,HTR1A,1
Metab__2909_c,PPP3CA,1
Metab__2909_c,PPP3CA,-1
Metab__21633857_c,AGTRAP,-1
Metab__HMDB0014425_c,KCNH2,-1
Metab__HMDB0005021_c,HTR1A,-1
Metab__943_c,CPSF4,1
Metab__450_c,SHBG,1
Metab__6918403_c,EGFR,-1
Metab__5280754_c,ABCB1,-1
Metab__HMDB0014400_c,ESR2,1
Metab__HMDB0014876_c,CYP2C19,-1
Metab__60662_c,CACNA1I,-1
Metab__HMDB0015654_c,CHRM3,1
Metab__24748204_c,AURKB,-1
Metab__HMDB0000142_c,PLD2,1
Metab__4634042_c,REN,-1
Metab__3862_c,CCL2,-1
Metab__45266800_c,FCER1G,1
Metab__HMDB0014447_c,PLG,-1
Metab__HMDB0036648_c,CASP3,1
Metab__122325_c,PPARD,-1
Metab__5032_c,ADRB1,1
Metab__HMDB0030837_c,MMP9,-1
Metab__HMDB0015657_c,CACNA1D,-1
Metab__HMDB0015679_c,CYP1A1,1
Metab__HMDB0015335_c,CASP9,1
Metab__446378_c,ALOX5,1
Metab__HMDB0041913_c,OPRD1,1
Metab__3224_c,ABCG2,-1
Metab__21903911_c,SPHK1,-1
Metab__HMDB0014957_c,CA2,-1
Metab__23930_c,LRRK2,-1
Metab__HMDB0015227_c,NOS3,1
Metab__23931_c,ACHE,1
Metab__HMDB0000638_c,GCG,1
Metab__24360_c,CASP7,1
Metab__72285_c,ALOX5,-1
Metab__HMDB0014684_c,TNFSF10,1
Metab__HMDB0015202_c,DRD2,-1
Metab__925_c,SPHK1,-1
Metab__56603760_c,CHRM2,1
Metab__60853_c,HTR1A,-1
Metab__5056_c,SOD2,1
Metab__4369491_c,CHEK1,-1
Metab__HMDB0014527_c,CHRM3,-1
Metab__HMDB0001537_c,CASP9,1
Metab__HMDB0015292_c,ATP1A1,-1
Metab__HMDB0014704_c,CYP3A4,1
Metab__3689_c,CELA1,-1
Metab__5538_c,RARB,1
Metab__HMDB0015024_c,CFTR,-1
Metab__123865_c,CASP3,1
Metab__HMDB0000464_c,CAPNS1,1
Metab__HMDB0124735_c,CD209,-1
Metab__126024_c,ODC1,-1
Metab__HMDB0014526_c,ACHE,-1
Metab__1612_c,CA2,-1
Metab__HMDB0015159_c,CASP3,1
Metab__HMDB0014426_c,SCN5A,-1
Metab__2733525_c,NCOA3,-1
Metab__HMDB0005794_c,NT5E,-1
Metab__HMDB0005800_c,MAPK3,-1
Metab__124219_c,CASP12,1
Metab__HMDB0031770_c,CYP3A4,1
Metab__HMDB0014704_c,HSD3B2,-1
Metab__HMDB0033969_c,TXNRD1,-1
Metab__HMDB0014457_c,SLC2A1,-1
Metab__4920_c,AR,1
Metab__HMDB0014656_c,XPA,1
Metab__5280754_c,PPP3R2,-1
Metab__1079_c,CYP2E1,-1
Metab__HMDB0000707_c,F2,-1
Metab__HMDB0014507_c,HTR1A,-1
Metab__3599_c,PLA2G1B,-1
Metab__HMDB0015237_c,CYP2B6,-1
Metab__37165_c,CDK5,-1
Metab__445506_c,TYMS,-1
Metab__HMDB0014615_c,KCNA3,-1
Metab__HMDB0014883_c,CYP2C19,-1
Metab__9841667_c,CXCR2,-1
Metab__HMDB0000464_c,CSNK1D,1
Metab__HMDB0014644_c,CYP3A4,-1
Metab__104973_c,ADRA2A,1
Metab__156326_c,ADRA2C,-1
Metab__HMDB0015132_c,FAS,1
Metab__159603_c,TLR7,1
Metab__HMDB0005012_c,HRH2,-1
Metab__2493_c,TYMS,-1
Metab__HMDB0005037_c,HTR1A,1
Metab__40471_c,NR1I2,1
Metab__128017_c,HTR1B,-1
Metab__HMDB0014942_c,CHRM1,-1
Metab__213050_c,CMA1,-1
Metab__9903970_c,HTR2C,-1
Metab__49858426_c,ERBB4,-1
Metab__HMDB0000220_c,GRHL1,1
Metab__24425_c,CAT,-1
Metab__5287515_c,SRC,-1
Metab__10343641_c,CCKAR,-1
Metab__5040_c,CCND1,-1
Metab__179475_c,CASP3,1
Metab__6433117_c,ADRB2,1
Metab__5287461_c,SRC,-1
Metab__HMDB0014671_c,EGFR,-1
Metab__HMDB0003344_c,CTSS,-1
Metab__HMDB0001852_c,ALDH1A1,-1
Metab__6207_c,PLA2G1B,-1
Metab__9826744_c,DRD2,-1
Metab__HMDB0015623_c,CNR1,-1
Metab__16750408_c,CHEK1,-1
Metab__2676_c,CASP3,1
Metab__5460048_c,APOA2,1
Metab__8530_c,DHODH,-1
Metab__HMDB0001903_c,RELA,-1
Metab__HMDB0014507_c,ADRA2A,-1
Metab__HMDB0030964_c,TNFRSF21,1
Metab__72286_c,CHRM4,-1
Metab__11282283_c,MET,-1
Metab__5815_c,CXCL8,1
Metab__HMDB0015489_c,AR,1
Metab__3290_c,CHRM1,-1
Metab__HMDB0014366_c,ADRB2,1
Metab__5287543_c,MAPK14,-1
Metab__11697676_c,DRD3,-1
Metab__115219_c,CYSLTR1,-1
Metab__HMDB0005041_c,BCHE,-1
Metab__5327686_c,CDK4,-1
Metab__160_c,EDN1,1
Metab__1615_c,HTR2B,1
Metab__HMDB0001917_c,HIF1A,-1
Metab__10474_c,NFE2L2,1
Metab__100016_c,CASP9,1
Metab__60814_c,OPRD1,1
Metab__107706_c,ELANE,-1
Metab__HMDB0033930_c,CASP8,1
Metab__3285_c,SERPINC1,-1
Metab__HMDB0000806_c,LY96,-1
Metab__5140_c,GSTM2,-1
Metab__104727_c,GPX1,-1
Metab__688674_c,CYP1A2,-1
Metab__HMDB0000039_c,TAC1,1
Metab__100016_c,CASP8,1
Metab__2393_c,CASP3,1
Metab__206_c,FOXO1,-1
Metab__HMDB0015282_c,CHRM5,-1
Metab__HMDB0060620_c,HPGD,1
Metab__48175_c,NR3C1,1
Metab__161930_c,TRPM8,1
Metab__450_c,AR,-1
Metab__HMDB0035659_c,GSR,1
Metab__HMDB0002227_c,MAPK9,1
Metab__8571_c,TPO,-1
Metab__9818919_c,CASP9,1
Metab__9821931_c,ADAMTS5,-1
Metab__119369_c,AVPR1A,-1
Metab__6918540_c,CETP,-1
Metab__HMDB0001167_c,CTSS,-1
Metab__6169_c,DRD2,-1
Metab__HMDB0032150_c,CA2,-1
Metab__1003_c,PLD2,-1
Metab__4631609_c,F10,-1
Metab__24502_c,PARP1,1
Metab__HMDB0015242_c,KCNH2,-1
Metab__HMDB0034312_c,NR1I2,1
Metab__11556711_c,PSMB5,-1
Metab__HMDB0000272_c,PRKCQ,-1
Metab__HMDB0000464_c,PRKAR1A,1
Metab__192707_c,P2RY2,1
Metab__9838021_c,SLC6A4,-1
Metab__5362449_c,CYBB,-1
Metab__1089_c,CASP3,1
Metab__HMDB0014552_c,DRD2,-1
Metab__HMDB0000220_c,NFYC,1
Metab__3820_c,LCK,-1
Metab__HMDB0003747_c,CDKN1A,1
Metab__5287969_c,KIT,-1
Metab__HMDB0015407_c,ADRB1,1
Metab__443379_c,ACE,-1
Metab__HMDB0041856_c,BCHE,-1
Metab__HMDB0015015_c,CCND3,-1
Metab__104885_c,PNPLA6,-1
Metab__2462_c,IL13,1
Metab__HMDB0015177_c,DRD2,1
Metab__HMDB0003364_c,TOP2A,1
Metab__HMDB0003364_c,TOP2A,-1
Metab__238_c,RPS16,1
Metab__581_c,GRIN1,1
Metab__2734117_c,KCNA3,-1
Metab__HMDB0014494_c,PTGS1,1
Metab__HMDB0000538_c,SNCA,1
Metab__HMDB0015595_c,ABL1,-1
Metab__5460104_c,PRKCZ,1
Metab__HMDB0015300_c,BAX,1
Metab__HMDB0014337_c,MAOB,-1
Metab__52949712_c,PHOSPHO1,-1
Metab__11122_c,CASP3,-1
Metab__1927_c,PLIN1,1
Metab__71315513_c,ELANE,-1
Metab__HMDB0000464_c,RHO,1
Metab__HMDB0000464_c,RHO,-1
Metab__HMDB0001901_c,PLAT,-1
Metab__2311_c,ACE,-1
Metab__HMDB0014746_c,CYP2E1,-1
Metab__5376_c,GPER1,-1
Metab__HMDB0000108_c,TK1,-1
Metab__177284_c,TOP1,-1
Metab__HMDB0029845_c,NFKB1,1
Metab__443391_c,HTR2C,1
Metab__HMDB0015305_c,NR1I3,1
Metab__HMDB0015305_c,NR1I3,-1
Metab__24836820_c,MMP9,1
Metab__3009_c,ODC1,-1
Metab__HMDB0014656_c,BAX,1
Metab__1690_c,ATM,1
Metab__1690_c,MYC,1
Metab__HMDB0005007_c,CYP2C8,-1
Metab__3914_c,ADRB2,-1
Metab__33344_c,AKR1C2,1
Metab__5381226_c,ABCC3,1
Metab__HMDB0014761_c,CALM2,-1
Metab__4754_c,PTGS1,-1
Metab__4411_c,ADRB1,-1
Metab__501_c,NOS2,-1
Metab__15625_c,MAPK1,1
Metab__HMDB0001830_c,PGR,1
Metab__5694_c,CYP1A1,1
Metab__238_c,EIF3C,1
Metab__24239_c,NOS3,-1
Metab__3224_c,CYP2B6,1
Metab__HMDB0014597_c,GRIN2A,-1
Metab__1651_c,CASP3,1
Metab__HMDB0001893_c,MAPK8,1
Metab__HMDB0041967_c,ABCG2,1
Metab__HMDB0015594_c,DDAH2,1
Metab__3035059_c,PARP1,1
Metab__HMDB0000863_c,TNF,-1
Metab__HMDB0033969_c,GSTP1,-1
Metab__25137855_c,CHRM1,-1
Metab__4819_c,CHRM1,1
Metab__51577_c,GAA,-1
Metab__HMDB0014586_c,NR3C1,1
Metab__HMDB0041008_c,CYP1A1,1
Metab__4666_c,SLC9A1,-1
Metab__16490_c,NR3C1,1
Metab__443375_c,CCKAR,-1
Metab__45480413_c,ACVRL1,-1
Metab__2193_c,ABCG2,-1
Metab__13089_c,PRKACA,1
Metab__5460104_c,BGLAP,1
Metab__HMDB0015264_c,PTGS2,-1
Metab__HMDB0003125_c,AKT1,1
Metab__176872_c,MTOR,-1
Metab__3035_c,CASP8,1
Metab__6468_c,CYP1A1,-1
Metab__119057_c,AHR,1
Metab__HMDB0029399_c,MAPK1,1
Metab__HMDB0000673_c,ME1,1
Metab__HMDB0014593_c,KCNH2,-1
Metab__446378_c,CASP3,1
Metab__HMDB0000374_c,AR,1
Metab__5538_c,MAP2K1,1
Metab__HMDB0003406_c,GLRA1,-1
Metab__2460_c,IGFBP4,1
Metab__HMDB0014501_c,CYP11A1,-1
Metab__5327686_c,CDK1,-1
Metab__5381226_c,CYP2B6,1
Metab__5591_c,MMP2,-1
Metab__HMDB0013860_c,CASP3,1
Metab__HMDB0013860_c,CASP3,-1
Metab__5278396_c,TP53,-1
Metab__HMDB0000220_c,PTGS2,1
Metab__6918140_c,P2RY12,1
Metab__HMDB0005042_c,HTR3A,-1
Metab__HMDB0014988_c,CALM1,-1
Metab__HMDB0011603_c,AKT1,1
Metab__HMDB0014328_c,ADRA1A,1
Metab__33113_c,TOP2B,-1
Metab__HMDB0005007_c,RAF1,-1
Metab__155815_c,PLA2G2A,-1
Metab__2352168_c,MAPK14,-1
Metab__HMDB0014753_c,CYP3A4,1
Metab__HMDB0015003_c,SLC6A3,-1
Metab__HMDB0005794_c,JUN,-1
Metab__HMDB0014757_c,SYK,-1
Metab__77998_c,PPARG,1
Metab__77998_c,PPARG,-1
Metab__HMDB0036491_c,CYP2E1,-1
Metab__HMDB0000039_c,CDK1,-1
Metab__231_c,CD36,1
Metab__15625_c,GJA1,-1
Metab__HMDB0015075_c,CHRM1,-1
Metab__2734054_c,DPP4,-1
Metab__123970_c,ALK,-1
Metab__HMDB0014484_c,CHRM1,-1
Metab__165628_c,AR,-1
Metab__HMDB0015510_c,UGT1A1,-1
Metab__1065_c,SLC47A1,-1
Metab__HMDB0015317_c,ADRA2A,1
Metab__5381226_c,CYP3A4,1
Metab__160517_c,STAT3,-1
Metab__5287969_c,CDK8,-1
Metab__65987_c,CCKBR,-1
Metab__HMDB0000826_c,GCG,1
Metab__HMDB0029818_c,ESR1,1
Metab__HMDB0015300_c,ABCC1,1
Metab__5102_c,PARP1,1
Metab__23990_c,IRF1,1
Metab__3269_c,SULT1E1,-1
Metab__HMDB0041974_c,PGR,-1
Metab__5279_c,SYK,-1
Metab__HMDB0015529_c,EIF4EBP1,-1
Metab__HMDB0015364_c,MAPK14,1
Metab__HMDB0015273_c,GSTP1,-1
Metab__5793_c,INS,1
Metab__277767_c,DHODH,-1
Metab__9832687_c,PTGS2,-1
Metab__15938_c,ACHE,-1
Metab__16758228_c,PLAU,-1
Metab__HMDB0003364_c,MAPK3,1
Metab__3310_c,HIPK2,1
Metab__2125_c,CNR1,-1
Metab__HMDB0011620_c,RELA,1
Metab__HMDB0014450_c,TP53,1
Metab__HMDB0005007_c,RELA,1
Metab__26346_c,CYP2B6,-1
Metab__11556427_c,CETP,-1
Metab__450_c,NOS3,1
Metab__HMDB0000220_c,TXNRD1,1
Metab__5537_c,PDE3A,-1
Metab__HMDB0059925_c,CASP3,-1
Metab__5281767_c,MMP2,-1
Metab__6436348_c,CYP2B6,-1
Metab__119057_c,NR1I3,1
Metab__3054_c,SULT1E1,-1
Metab__HMDB0015275_c,CA2,-1
Metab__11009_c,PRNP,1
Metab__11009_c,PRNP,-1
Metab__31304_c,GABRA1,-1
Metab__444008_c,ESR2,1
Metab__HMDB0001389_c,CYP1A1,-1
Metab__3054_c,GTF3A,1
Metab__HMDB0014514_c,SREBF1,1
Metab__5352062_c,HDAC4,-1
Metab__HMDB0015317_c,ADRA2C,1
Metab__65028_c,NEU1,-1
Metab__HMDB0001388_c,ACADM,1
Metab__159_c,HTR7,-1
Metab__122316_c,MAOB,-1
Metab__HMDB0014960_c,DBH,-1
Metab__4010_c,STAT3,-1
Metab__HMDB0005808_c,CASP8,1
Metab__HMDB0001925_c,AKR1C2,-1
Metab__6126_c,CHRM3,-1
Metab__HMDB0014671_c,NOX4,1
Metab__HMDB0000220_c,CPT1A,1
Metab__11947681_c,CASP7,1
Metab__10406644_c,CDK9,-1
Metab__4122_c,AHR,-1
Metab__HMDB0041860_c,SLC6A3,-1
Metab__2723650_c,TPO,-1
Metab__60752_c,CACNA1C,1
Metab__77998_c,PLIN1,1
Metab__1732_c,RYR1,1
Metab__24424_c,MAPK1,1
Metab__5327147_c,CYP3A4,1
Metab__HMDB0014850_c,PTGS1,-1
Metab__HMDB0015384_c,PDGFRB,-1
Metab__1690_c,CASP9,1
Metab__24502_c,SOD1,-1
Metab__453_c,MAPK14,1
Metab__HMDB0015384_c,EGFR,-1
Metab__1383884_c,FAAH,-1
Metab__HMDB0015264_c,CYP17A1,-1
Metab__2524_c,MAPK14,1
Metab__HMDB0014551_c,SERPINC1,1
Metab__26644_c,OPRK1,-1
Metab__HMDB0003378_c,EDN1,-1
Metab__7305_c,ACHE,-1
Metab__455658_c,HMOX1,1
Metab__4944_c,ACHE,-1
Metab__439533_c,APOB,-1
Metab__16129704_c,F2RL3,-1
Metab__HMDB0060546_c,CYP3A4,-1
Metab__446156_c,NR1I3,1
Metab__446156_c,NR1I3,-1
Metab__7305_c,BCHE,-1
Metab__5056_c,CYP1A1,-1
Metab__5538_c,CREB1,1
Metab__74975_c,AKR1C4,-1
Metab__HMDB0000761_c,PXN,-1
Metab__23977_c,ABCB1,1
Metab__11254_c,CASP3,1
Metab__HMDB0002290_c,TP53,1
Metab__HMDB0000464_c,TNNC1,1
Metab__3750_c,TOP1,-1
Metab__HMDB0014347_c,CHRM1,1
Metab__5691_c,PLK3,-1
Metab__HMDB0000220_c,CYP7A1,1
Metab__92249_c,PPIA,-1
Metab__HMDB0031217_c,RELA,1
Metab__HMDB0000132_c,XDH,-1
Metab__5360_c,IL10,-1
Metab__HMDB0014757_c,KIT,1
Metab__HMDB0014757_c,KIT,-1
Metab__HMDB0012216_c,PARP1,-1
Metab__4036_c,AKR1C3,-1
Metab__HMDB0001043_c,ACSL1,1
Metab__2733525_c,CYP3A5,-1
Metab__11228183_c,CASP3,1
Metab__2051_c,MAPK3,-1
Metab__9756_c,CASP6,1
Metab__HMDB0003125_c,BAX,1
Metab__HMDB0000806_c,RCVRN,-1
Metab__HMDB0014746_c,MAP2K1,-1
Metab__HMDB0001510_c,CASP3,1
Metab__HMDB0001903_c,MAPK14,1
Metab__HMDB0000108_c,FTL,1
Metab__HMDB0014633_c,PRL,1
Metab__HMDB0041967_c,CYP1A2,-1
Metab__HMDB0001925_c,SLC22A11,-1
Metab__400769_c,STAT3,-1
Metab__5591_c,CYP2J2,-1
Metab__HMDB0014677_c,CYP1A2,-1
Metab__HMDB0014816_c,EDN1,-1
Metab__13089_c,ABCG2,-1
Metab__34755_c,MAT2A,-1
Metab__HMDB0015442_c,GABRA1,-1
Metab__4795_c,TOP2B,-1
Metab__HMDB0014413_c,HTR2B,1
Metab__HMDB0005794_c,CHEK2,1
Metab__HMDB0000761_c,NFE2L2,1
Metab__HMDB0000761_c,NFE2L2,-1
Metab__HMDB0003747_c,PAK1,-1
Metab__24905147_c,CRTC2,-1
Metab__HMDB0014645_c,TH,1
Metab__449193_c,PDE4B,-1
Metab__HMDB0015264_c,CRP,-1
Metab__HMDB0005042_c,DRD2,1
Metab__HMDB0005042_c,DRD2,-1
Metab__2524_c,MAPK3,1
Metab__72271_c,CHEK2,-1
Metab__238_c,EIF3A,1
Metab__HMDB0029702_c,TP53,1
Metab__9939609_c,PLA2G7,-1
Metab__HMDB0014680_c,SLC6A4,-1
Metab__3209_c,TRPV1,1
Metab__9838712_c,CXCR2,-1
Metab__6279_c,SOD2,1
Metab__5487301_c,HTR2B,-1
Metab__69711_c,TYMS,-1
Metab__2232_c,F2,-1
Metab__1181_c,MAPK1,1
Metab__2733525_c,PRKCA,-1
Metab__5793_c,MAPK3,1
Metab__HMDB0014367_c,ABCC8,1
Metab__9809340_c,ESR2,-1
Metab__5282796_c,PPARG,1
Metab__4609_c,RELA,-1
Metab__HMDB0015159_c,IMPDH2,-1
Metab__HMDB0014853_c,CHRM3,-1
Metab__6323520_c,TYMS,-1
Metab__HMDB0002364_c,TOP2A,-1
Metab__93860_c,EIF2AK3,-1
Metab__HMDB0001941_c,CHRM1,-1
Metab__3922_c,RXRA,1
Metab__24393_c,KLK1,-1
Metab__HMDB0001848_c,SREBF2,1
Metab__151144_c,BCHE,-1
Metab__10311_c,CASP3,1
Metab__HMDB0001895_c,PTGS1,-1
Metab__4259_c,TOP2A,-1
Metab__123895_c,NOS1,-1
Metab__7055_c,CYP1A2,-1
Metab__HMDB0014656_c,CHEK2,1
Metab__4973_c,NR1D1,-1
Metab__5032_c,SLC6A3,-1
Metab__HMDB0002182_c,MAPK3,1
Metab__HMDB0000241_c,HIF1A,-1
Metab__HMDB0001389_c,CASP3,1
Metab__444732_c,RB1,-1
Metab__3158_c,CHRM5,-1
Metab__4306515_c,CASP3,1
Metab__449126_c,F2,-1
Metab__123853_c,F2,-1
Metab__6369389_c,BCHE,-1
Metab__HMDB0014353_c,CYP2C19,-1
Metab__HMDB0030964_c,CYP4A11,1
Metab__HMDB0005042_c,CHRM1,-1
Metab__4973_c,PTGS1,-1
Metab__HMDB0033764_c,AKT1,1
Metab__HMDB0014613_c,HTT,-1
Metab__85845_c,CASP3,1
Metab__5330258_c,CDK6,-1
Metab__38479_c,ESR1,1
Metab__HMDB0005016_c,SLC6A2,-1
Metab__HMDB0000148_c,AVP,1
Metab__4046_c,ABCC1,-1
Metab__4350931_c,DRD5,-1
Metab__HMDB0001879_c,NOS3,1
Metab__HMDB0015234_c,ADRB3,1
Metab__105039_c,ABCB1,-1
Metab__104826_c,TRPV1,-1
Metab__HMDB0015599_c,PDE3A,-1
Metab__HMDB0014542_c,RET,-1
Metab__HMDB0001877_c,CASP9,1
Metab__5056_c,CYP2C19,-1
Metab__HMDB0000058_c,TRPC6,1
Metab__5965_c,ACHE,-1
Metab__4713_c,IL6,-1
Metab__3931_c,TNFRSF21,1
Metab__HMDB0035973_c,CYP1A1,-1
Metab__HMDB0035214_c,CSNK2A1,-1
Metab__5315980_c,ABCB1,-1
Metab__HMDB0060999_c,MAPK1,1
Metab__HMDB0005014_c,CASP7,1
Metab__105049_c,PTGS2,-1
Metab__6444692_c,EGFR,-1
Metab__6918852_c,CDK7,-1
Metab__3054_c,SLC2A1,-1
Metab__HMDB0003312_c,CKB,1
Metab__HMDB0015351_c,NR1I2,1
Metab__71360_c,HTR6,-1
Metab__6536_c,DHCR24,-1
Metab__HMDB0033956_c,ACHE,-1
Metab__2984337_c,TNKS2,-1
Metab__453_c,CASP9,1
Metab__HMDB0002825_c,PDE4B,-1
Metab__HMDB0003125_c,PRKCE,1
Metab__23663989_c,ALOX5,-1
Metab__4038180_c,ADRA1A,1
Metab__2912_c,NR1I2,1
Metab__HMDB0001377_c,HIF1A,1
Metab__6129_c,CYP1A2,-1
Metab__2185_c,TRPV1,1
Metab__62924_c,NR3C1,-1
Metab__44462760_c,SIK1,-1
Metab__HMDB0014477_c,HTR3A,-1
Metab__HMDB0001849_c,REN,-1
Metab__HMDB0014656_c,TP73,1
Metab__3086598_c,ADORA1,-1
Metab__91644_c,NR1I2,1
Metab__HMDB0032127_c,NR1I2,1
Metab__3210_c,GCG,1
Metab__4473_c,CACNB2,-1
Metab__HMDB0005021_c,ADRA1A,-1
Metab__HMDB0003409_c,CASP3,-1
Metab__455658_c,POR,-1
Metab__4091_c,SLC2A4,1
Metab__HMDB0015300_c,CASP10,1
Metab__2242_c,TRPV1,1
Metab__5523_c,GRIN3A,-1
Metab__HMDB0000142_c,UCP2,1
Metab__3937_c,AGT,-1
Metab__10176415_c,CHRM1,1
Metab__23266_c,CA9,-1
Metab__72054_c,CHRM5,-1
Metab__73292_c,CDK4,-1
Metab__2770_c,MGMT,-1
Metab__HMDB0015363_c,PRL,1
Metab__104885_c,BCHE,-1
Metab__25262965_c,MTOR,-1
Metab__HMDB0000464_c,C1QC,1
Metab__HMDB0001248_c,NQO2,-1
Metab__77998_c,CEBPA,1
Metab__HMDB0005012_c,ADRA1B,-1
Metab__HMDB0015384_c,CASP9,1
Metab__HMDB0001537_c,PARK7,1
Metab__HMDB0036619_c,ABCB1,-1
Metab__838_c,ADRB1,1
Metab__HMDB0015384_c,SRC,-1
Metab__3542_c,TGFB1,-1
Metab__HMDB0035409_c,CEBPB,1
Metab__3224_c,MAP2K2,1
Metab__HMDB0014842_c,OPRM1,-1
Metab__4691_c,SLC6A2,-1
Metab__4112_c,ADAM17,-1
Metab__HMDB0000464_c,PRKCQ,1
Metab__449120_c,PPIA,-1
Metab__HMDB0002338_c,MMP9,-1
Metab__395803_c,HDAC6,-1
Metab__40846_c,NOD2,1
Metab__HMDB0014620_c,SREBF2,1
Metab__HMDB0015173_c,CRP,-1
Metab__HMDB0002655_c,ABCC1,-1
Metab__2777391_c,PPARG,-1
Metab__231_c,CYP7A1,1
Metab__3310_c,NR1I2,1
Metab__5591_c,MAP3K5,1
Metab__HMDB0015132_c,EGFR,1
Metab__5544_c,NR3C2,1
Metab__5544_c,NR3C2,-1
Metab__5329098_c,FLT1,-1
Metab__HMDB0000464_c,PPP3CB,1
Metab__238_c,RPS13,1
Metab__184249_c,CASP9,1
Metab__9976590_c,CASP7,1
Metab__2163_c,GRIK2,-1
Metab__11974195_c,CRHR1,-1
Metab__HMDB0015657_c,CACNA2D1,-1
Metab__231_c,CYP4A11,1
Metab__888_c,PTH,1
Metab__888_c,PTH,-1
Metab__HMDB0014565_c,NR3C2,-1
Metab__HMDB0014565_c,NR3C2,1
Metab__HMDB0014515_c,GABRA4,1
Metab__1639_c,CAT,-1
Metab__HMDB0031752_c,NR1I2,1
Metab__HMDB0000305_c,FN1,1
Metab__442400_c,CASP7,1
Metab__25001065_c,MTOR,-1
Metab__HMDB0015591_c,CHRM1,-1
Metab__HMDB0014915_c,DRD4,-1
Metab__54886_c,CYP2B6,1
Metab__HMDB0000609_c,GAD1,-1
Metab__21501_c,NOS3,-1
Metab__5251896_c,DPP4,-1
Metab__HMDB0001273_c,EIF2S1,1
Metab__91529_c,CASP3,1
Metab__5056_c,RPS6KB1,-1
Metab__HMDB0005794_c,IL1B,-1
Metab__HMDB0000220_c,NPAS2,1
Metab__132507_c,TOP2A,-1
Metab__HMDB0000673_c,TRIB3,1
Metab__115237_c,DRD3,-1
Metab__HMDB0014736_c,ADRA1A,-1
Metab__3414_c,SLC20A1,-1
Metab__6539118_c,XIAP,-1
Metab__8722_c,UBA1,-1
Metab__HMDB0005041_c,HTR7,-1
Metab__455658_c,BACH1,-1
Metab__HMDB0015546_c,ADRA2A,-1
Metab__3224_c,MAPK3,1
Metab__447532_c,SRC,-1
Metab__10474_c,CASP9,1
Metab__5056_c,EIF4EBP1,-1
Metab__107760_c,THRA,1
Metab__77998_c,LRP1,1
Metab__HMDB0015615_c,CTPS1,-1
Metab__107867_c,CHRM2,-1
Metab__5287620_c,CASP3,1
Metab__HMDB0001388_c,ACSL1,1
Metab__HMDB0001925_c,SLC22A9,-1
Metab__23977_c,NFE2L2,1
Metab__HMDB0015552_c,ADRA1B,-1
Metab__HMDB0005014_c,BAX,1
Metab__1727_c,KCNA1,-1
Metab__4609_c,CAT,-1
Metab__HMDB0000220_c,APOA2,1
Metab__HMDB0014627_c,ADRA2C,1
Metab__5284373_c,PPP3CA,-1
Metab__5139_c,NOS3,-1
Metab__HMDB0035796_c,CASP8,1
Metab__107807_c,ACE,-1
Metab__160869_c,CASP7,1
Metab__HMDB0014507_c,HTR7,-1
Metab__5289228_c,HSP90AA1,-1
Metab__445858_c,G6PD,-1
Metab__3931_c,PPARGC1A,1
Metab__HMDB0014763_c,CYP3A4,1
Metab__HMDB0015694_c,AR,1
Metab__HMDB0014737_c,GRIK2,-1
Metab__HMDB0014426_c,CASP3,1
Metab__HMDB0014588_c,CHD1,-1
Metab__4380_c,MAOA,-1
Metab__5486_c,ITGA2B,-1
Metab__9920133_c,CXCR4,-1
Metab__64971_c,TOP2A,-1
Metab__70693545_c,CCR5,-1
Metab__HMDB0001852_c,RARB,1
Metab__5076_c,CASP3,-1
Metab__2684_c,CHRM1,1
Metab__HMDB0001999_c,CPT1A,1
Metab__HMDB0014850_c,MAPK3,-1
Metab__HMDB0041967_c,NQO1,1
Metab__HMDB0015336_c,GABRA5,-1
Metab__HMDB0032574_c,NR3C1,1
Metab__HMDB0001879_c,G6PD,-1
Metab__71717929_c,BID,1
Metab__HMDB0015002_c,FASLG,-1
Metab__5460413_c,TYMS,-1
Metab__HMDB0014817_c,ADRA1B,-1
Metab__HMDB0014878_c,GDNF,1
Metab__HMDB0005007_c,CASP9,1
Metab__HMDB0005007_c,CASP9,-1
Metab__HMDB0014602_c,RARB,1
Metab__1220_c,HTR7,-1
Metab__HMDB0015304_c,CYP2B6,-1
Metab__HMDB0000216_c,ADRA2C,1
Metab__5328940_c,ABL2,-1
Metab__3032581_c,HSD11B2,-1
Metab__16685196_c,PTPN6,-1
Metab__3592_c,OPRM1,1
Metab__441290_c,HTR3A,-1
Metab__60146_c,ADRA1D,-1
Metab__4139_c,MAOB,-1
Metab__91664_c,ESR2,1
Metab__HMDB0014484_c,CHRM4,-1
Metab__9868524_c,RET,-1
Metab__2725_c,BCHE,-1
